word,log_odds
handles,0.7814960127820214
gift,0.7823765102404717
arguably,0.7826888156948547
recently,0.782886026417722
accepting,0.7833444371743898
survival,0.7833444371743898
backdrop,0.7835727297677753
paul,0.7839296581302444
world,0.7850430201404371
realm,0.7856004111147579
pro,0.7856004111147579
influence,0.785600411114758
personalities,0.7865492405083069
mixture,0.7867709548226957
job,0.7874131728905623
ww,0.7888755431476189
refuses,0.7891670261349504
navy,0.7902407980066672
aired,0.7908947107842711
retired,0.7920266802741908
charismatic,0.792026680274191
seeking,0.792586841430865
performs,0.7929723997711104
sharing,0.7932539836581932
suburban,0.7932539836581932
emerges,0.7932539836581932
trilogy,0.7950607403638242
dawson,0.7960471985498737
rifle,0.7960471985498737
thrilling,0.7968276665380121
communist,0.7984244514723416
veterans,0.7994062106397882
kurtz,0.7994062106397882
mickey,0.7995751345953575
carpenter,0.7996545016723072
burns,0.8002471870791594
sexuality,0.8004063458901641
branagh,0.8005507525807294
cry,0.8016499047792497
ted,0.8035223191120202
reminder,0.8035223191120202
befriends,0.8035223191120202
explored,0.8035223191120202
colors,0.8047454603814612
emily,0.8052827769764574
reunion,0.8057782930523884
festival,0.8058605611812215
florida,0.8059490565065603
beings,0.807002887846982
partners,0.807002887846982
intricate,0.8074267735679366
barry,0.8075919834210674
bates,0.8076799445856764
bonus,0.8082994593738925
madonna,0.8082994593738925
touch,0.8086022364763735
neighbor,0.8096745460936153
tiger,0.8096745460936158
damon,0.8103274970171347
hbo,0.8107088597052894
exploration,0.8117899350956208
strict,0.812161237385893
always,0.8130101943861346
conscience,0.8135064076846423
woo,0.8135064076846423
wwe,0.8135064076846423
evans,0.8135064076846423
riot,0.8135064076846423
inspired,0.8135064076846426
hall,0.814169563311529
mario,0.814169563311529
height,0.8146628767172207
nature,0.8154142151809807
carefully,0.8156677489741095
represents,0.8171419284011483
human,0.8176882019683888
raymond,0.8180218888071354
forbidden,0.8180218888071354
owner,0.8184436678017748
animation,0.8189103390297463
princess,0.8192039413442901
captured,0.8194638629810419
performing,0.8196419844752971
controversy,0.8198703131995039
oliver,0.8205958324709618
julie,0.8216696658222796
stardom,0.8234218765497251
rain,0.8234218765497253
achieved,0.8246313457061185
awards,0.8247388050217161
gary,0.8253028351484895
demands,0.8254648719926974
berlin,0.8275178001809987
city,0.8276141256229294
honesty,0.8281461060808428
danes,0.8299945304732114
ginger,0.8299945304732114
downs,0.8299945304732114
ronald,0.8299945304732114
define,0.8299945304732114
charged,0.8299945304732114
july,0.8299945304732114
contemporary,0.8299945304732116
generations,0.8299945304732116
apocalypse,0.8299945304732116
friendly,0.8312673095949247
greed,0.8323771817842054
cbs,0.83353488817846
francis,0.83353488817846
household,0.8346710176826846
aunt,0.8355647885161576
dvds,0.8355647885161576
atmospheric,0.8355647885161576
helen,0.8365373763399835
der,0.8368809160584513
pursuit,0.8368809160584513
social,0.837241394561361
strikes,0.8378738239027974
australian,0.8378738239027974
douglas,0.8381684619189116
eccentric,0.8384859913668509
separated,0.8387117475743201
parallels,0.8400481951371342
engaging,0.8400481951371342
realism,0.8400481951371344
gives,0.8406093585659251
wwii,0.8416574479987915
cusack,0.8418686307615031
symbolic,0.8423148021090793
painter,0.8430506832986577
oldest,0.8430506832986577
passion,0.8435798861073877
nations,0.8444941001683264
innocent,0.8451014228634199
landscapes,0.8465910410039061
buffs,0.8468191531145703
mainstream,0.8469149146254011
lyrics,0.8471492515122784
ann,0.8486102086405583
sixties,0.8486102086405583
advanced,0.8486102086405583
sung,0.8486102086405583
adventures,0.8486102086405584
dunne,0.8486102086405584
doris,0.8486102086405584
appreciate,0.8495530439039738
thoroughly,0.8495919678080052
portrayals,0.8508280338903771
appearances,0.8508280338903771
sometime,0.8508280338903771
contribution,0.8511887527423346
august,0.8516896015725303
manhattan,0.8516896015725303
madness,0.8516896015725305
royal,0.852431919592967
intrigue,0.8531636949273924
chronicles,0.8545965037062896
fulcis,0.8545965037062896
documentaries,0.8566103864843831
lives,0.8571406724863342
pursue,0.8573450186181669
waters,0.8578287386699371
gloria,0.8582282112021553
blob,0.8582282112021553
meets,0.8585290860814292
tribute,0.8585636826699822
groundbreaking,0.8603681795167302
fought,0.8608885384189952
quinn,0.8608885384189952
maggie,0.8624160081655887
approaches,0.8624160081655889
informative,0.8624160081655889
confronted,0.8624160081655889
pulls,0.8631613944084107
joey,0.8643775244988752
barrymore,0.8643775244988752
formed,0.864759948633888
breakdown,0.864759948633888
international,0.8651930928361625
companion,0.8653276035854921
stays,0.8657287422064247
differences,0.866258074459983
afterward,0.866988737955413
examination,0.866988737955413
lovers,0.8673652241373223
carol,0.8674692358918743
develops,0.8675777132813677
demonstrates,0.868062571306731
prejudice,0.8688137793637396
travels,0.869110660739597
sunshine,0.8730632523650972
replies,0.8730632523650974
seat,0.8730632523650975
genuine,0.8735320403597628
interaction,0.8740978132132242
musical,0.8742076808164935
lifestyle,0.8742253104552221
travis,0.875355063873087
comedies,0.8757982200863362
brutality,0.8766699918458306
alike,0.8775229005557971
arrival,0.8775229005557973
sentimental,0.8789041309541578
lion,0.8789041309541578
scariest,0.8795765593237718
leon,0.8795765593237718
relationship,0.8816432838446616
focuses,0.8821522262268512
depiction,0.8827690701217561
sincere,0.8839721515320362
ultimate,0.8842667293872485
diana,0.8844423144955879
discovers,0.8871384375768201
dylan,0.8884112166985332
carmen,0.8884112166985332
carey,0.8884112166985334
generation,0.8891829177283741
integrity,0.8896374769006129
heroin,0.8899370709294934
faced,0.8906742682071023
psychological,0.8915845917275633
apartment,0.8917103149596273
dealt,0.8921000324154365
glimpse,0.8921000324154365
recognized,0.8923315860698763
lasting,0.8927896572091075
julian,0.8927896572091075
scope,0.8930613256104168
marion,0.8930613256104168
tear,0.8932411343027277
award,0.8938749423763405
kung,0.8947713814779741
society,0.8950080604769156
classic,0.8956277871874464
luke,0.8958191664328026
bread,0.8958191664328026
hearts,0.8966317235035018
images,0.8967206442740245
mistress,0.8971087263317483
nowadays,0.8972267719924034
titanic,0.8974224579935021
remembered,0.8975422284506618
affects,0.898941884190703
grey,0.898941884190703
assured,0.898941884190703
perspective,0.898941884190703
cuba,0.9000302999653665
dynamic,0.900663477522552
canceled,0.9017541561160896
hitchcocks,0.9022833912800908
gentlemen,0.9030579926629347
politicians,0.9030579926629347
june,0.9039951119169883
radio,0.9053396553888536
drew,0.9053396553888536
backgrounds,0.906615812076124
works,0.9071022640881135
morality,0.9072702439498493
wealth,0.9074311243560252
interpretation,0.9075453836552486
authorities,0.907696887466455
careful,0.9089828266200399
underlying,0.9097217229439454
silent,0.9097217229439455
sky,0.9100426427630621
shares,0.91067117677281
performance,0.9106877736867294
baseball,0.9109352615329998
received,0.9119361440093876
addiction,0.9124566906651844
metaphor,0.9148834280597242
balanced,0.9148834280597243
monroe,0.9159970483704328
surprisingly,0.9165312809412066
suspenseful,0.916755842392495
thanks,0.9173229587245727
purchased,0.917723379844686
pierce,0.9180507071384074
principle,0.9180507071384074
symbol,0.9180507071384074
gothic,0.9207599943963937
strongly,0.9209977294287993
redemption,0.9211739077662932
difficulty,0.9215780806337327
marries,0.922358548621871
matched,0.9231039348646928
germany,0.9233450068079206
someday,0.923816552829732
moved,0.925008986034006
anime,0.9259002434477921
immediate,0.9269562603602995
affected,0.9271436111872478
butler,0.9285583649568007
bernard,0.9285583649568007
purple,0.9285583649568007
hitman,0.9290532011958794
patricia,0.9299903204499329
attitudes,0.9312778663103932
abc,0.9324417994440288
maria,0.932564264113759
limits,0.9331575995286159
colonel,0.9334991062270714
disagree,0.9337210422387221
embrace,0.9347668523902728
jazz,0.9358966058081377
stroke,0.9358966058081377
rural,0.9366663853057544
batman,0.9367482055264421
hyde,0.9373780658468108
era,0.9385022647147563
orleans,0.9390372897685014
steady,0.9390372897685014
championship,0.9390372897685014
segment,0.9395249338633551
nightclub,0.9397580966987535
specially,0.940418520166862
disneys,0.940418520166862
domestic,0.940418520166862
growing,0.9434525802564953
brutal,0.9442100993292363
shine,0.9447186576004876
visually,0.945744391764485
atmosphere,0.9459393637278721
mouse,0.9471131727408703
leslie,0.9474880934916519
rival,0.9481458821914726
inner,0.9495515115124376
legendary,0.9496005785999649
definitely,0.9512209985010578
henry,0.9519499583332428
unlike,0.9534746729923084
fascinated,0.9555254125570701
matches,0.9555254125570701
essence,0.9555254125570701
eyre,0.9555254125570702
nonetheless,0.9555254125570702
depression,0.9555254125570702
identity,0.9555254125570702
mirrors,0.9555254125570702
desire,0.9555254125570702
jealousy,0.9555254125570702
additional,0.9555254125570702
covers,0.9555254125570705
profoundly,0.9555254125570705
spy,0.9555254125570705
deniro,0.9555254125570705
dances,0.9555254125570705
individual,0.9555254125570705
fatale,0.9555254125570705
reminiscent,0.9620682584238421
daily,0.9622512757453836
le,0.9625118428731774
similarities,0.9667526679803246
sons,0.9674980542231464
teaches,0.9683494529146539
england,0.9687410320612342
thief,0.9709554531266762
presents,0.9720765888209181
hugely,0.9725989259160119
rhythm,0.9730128392859113
toronto,0.9734473205543327
parker,0.9739039418719251
deliberate,0.9748907374240015
europe,0.9752886673785003
seedy,0.975424969994775
remembers,0.975424969994775
arthur,0.9755353732885647
crippled,0.9759895151167858
personal,0.9761848831231634
luis,0.9765870280849
vintage,0.9765870280849
intensely,0.9765870280849
unfamiliar,0.9765870280849
edgar,0.978984385381059
episodes,0.9796237361741016
china,0.9797729588037476
discovering,0.9810605046642079
streets,0.9815206210900149
engaged,0.9819976239182614
daring,0.9833596207537959
simple,0.9838358085804475
trail,0.9840945647538413
ford,0.9844215581915259
tradition,0.9846717582165867
interactions,0.9852727559511223
midnight,0.9858990616005892
bud,0.9858990616005892
queens,0.9872342722844085
lucas,0.9874683050598246
love,0.9883074209749005
france,0.988583701136366
confront,0.9886922764922695
loyal,0.9889484140945206
marriage,0.9894727444804079
psychiatrist,0.9894727444804081
hilarious,0.9906078717125156
taped,0.9911493222877915
roy,0.9914449868120131
straightforward,0.9917456004698235
sides,0.9917456004698235
respectively,0.9920512885821842
glance,0.9920512885821842
modesty,0.9930001179757332
italy,0.9933935981475132
unsettling,0.9936605414438415
casey,0.993999560371706
mysteries,0.9943446614475985
families,0.9945195441729341
frank,0.9950537767437077
dread,0.9950537767437079
jersey,0.9950537767437079
thrust,0.9950537767437079
genius,0.9951896301305861
hugh,0.9957892827707975
highest,0.9973455882516975
clint,0.9999195319155236
unexpectedly,0.9999195319155236
fresh,1.0006603252775712
brings,1.0009254785274986
convincingly,1.001329102170195
supported,1.0018190648310052
album,1.0020679984941003
academy,1.0020679984941003
dalton,1.0028311273354271
surprising,1.0033133115113357
margaret,1.0036197007581151
provocative,1.0049940888213702
jonathan,1.0049940888213702
reluctant,1.0049940888213702
hoot,1.0061514856270382
chills,1.0061514856270382
kubrick,1.0070557131971525
expressed,1.0089646715185308
britain,1.0099731965794465
startling,1.0099731965794465
limitations,1.0113786472905877
curtis,1.0125563575934493
nicolas,1.012858587623022
castle,1.01297568474097
doubts,1.0132409104133577
sir,1.014419101610639
randolph,1.014419101610639
citizens,1.0153968685344688
concert,1.0155075173853028
strongest,1.015646404994641
greater,1.0158980305365521
realistically,1.016066954492121
gene,1.0169259572212133
driven,1.0169259572212137
moody,1.0174531617002722
impact,1.0176215336489824
alice,1.0178096908114131
distant,1.0188513479258994
strangers,1.019655749976786
mayor,1.0208168728087896
subtly,1.0211137541846471
testament,1.022020824343977
best,1.0220833414197417
portrays,1.0244727662745619
scotland,1.0259147404484683
voyage,1.0259147404484683
piper,1.0259147404484683
golden,1.026686441478309
holds,1.0280379123414383
pleasure,1.0287743945877086
sport,1.0289875744980914
fits,1.0300723659221243
insanity,1.0302931809590425
casual,1.0302931809590425
newman,1.0302931809590425
animated,1.0309946578128215
performances,1.0312867356369013
nostalgic,1.0321466941599828
romantic,1.032929916242677
meryl,1.034959880051475
authentic,1.0358988290210907
claude,1.036445407940638
rendition,1.0368255146589185
orson,1.0370552980536685
spring,1.0373195037207177
dreams,1.0378133236950373
keith,1.038666647857316
capturing,1.038666647857316
tales,1.0387809162064225
striking,1.0389414207447076
bands,1.0404143101435834
barker,1.0404143101435834
desires,1.0412552865829543
todd,1.041682056306785
secrets,1.0429882538074098
walt,1.0429882538074098
surroundings,1.0429882538074098
prominent,1.0466733006152655
glued,1.0474479019981096
confident,1.0474479019981096
sings,1.0486348169485518
compelling,1.0490372984802148
shorts,1.0498527951052234
hilton,1.0523869518096594
paced,1.0525498669519349
keen,1.0528226139119852
mgm,1.0550610861079848
emotional,1.0552906135988653
seldom,1.0570634390191325
stages,1.0574050265762838
effectively,1.0584025931973728
ambiguous,1.0591480436312275
winter,1.05936122354161
india,1.0604949721586128
experiences,1.0612034904516074
faithful,1.0614588573061357
individuals,1.0618343147034108
poetry,1.0624406164735822
greatly,1.0629717024508254
witty,1.0649366292776523
rivers,1.0651499037315686
available,1.065949402250721
overcome,1.0671707683859795
stunningly,1.068000141815483
comfort,1.0687360230050613
hitchcock,1.0689834623403542
forms,1.0691821943526374
lovely,1.0697264732897358
war,1.0724089369394776
winner,1.0728823631952293
tcm,1.0741699090556895
delivers,1.076084336678403
supporting,1.0766713800636982
reflection,1.0768317087792039
sisters,1.0775159369356804
clouds,1.0775159369356808
daniel,1.0793539994099286
respective,1.0810562946409292
conveyed,1.0810562946409292
relationships,1.0816051609366455
victor,1.0821588510880875
official,1.0829047190332979
homes,1.085922049812745
emotionally,1.0865490631829908
heart,1.0867243594527962
depicts,1.0867699458353228
spirited,1.0874370880626512
succeeds,1.08797570858072
paris,1.088081606113772
influenced,1.0891085669356624
conventional,1.0891085669356624
endearing,1.0896183081443533
winning,1.0930289363070052
imaginative,1.0930289363070052
torn,1.0930289363070052
warner,1.094423518378758
alltime,1.0949284692224865
lifes,1.0963879483969199
boyle,1.0968812618026118
awe,1.0984833663991131
moving,1.0994911869367021
waitress,1.0999153218922453
environment,1.1005757453603535
effective,1.1007499733710582
experiencing,1.100955852078634
oz,1.1012028677527053
jewel,1.104388798471553
argento,1.104388798471553
thrillers,1.1057680481376828
importance,1.106591386748067
colours,1.1075285060021203
lonely,1.1088761894638668
learns,1.109205083809504
palace,1.1093307486361057
comfortable,1.1116446144743521
subtitles,1.1130666895435501
seeks,1.113954775161553
paradise,1.1142231585761284
liv,1.1159900847503166
tale,1.1169137320448972
understands,1.1177968414559474
minister,1.1177968414559474
enjoyable,1.1201415026143176
welles,1.1205846588275667
samuel,1.1218837989791903
crisp,1.1218837989791903
brooks,1.1254504139993826
frontier,1.1254504139993826
comparisons,1.1254504139993826
nyc,1.1254504139993828
definite,1.1297763394021727
tends,1.1309674189669485
realizes,1.1324031746411498
realistic,1.1327184144634217
kurt,1.133312531772353
deals,1.1334432047529133
addicted,1.133862653815583
adds,1.1343285653458355
peak,1.1344955536023893
orchestra,1.1348491120016324
respects,1.1348491120016324
intensity,1.1360976581988909
marty,1.1387472366128406
natural,1.1387999676584024
fisher,1.1399499836944975
psyche,1.139949983694498
impressed,1.1404942942238327
seymour,1.1413919578684042
magical,1.141537398167019
complexity,1.1424035472805798
saint,1.1431524157328414
tragedy,1.1453499714370876
kelly,1.1466668999090783
lauren,1.1481704904994663
packed,1.1505413949622132
ward,1.1507817039560042
shift,1.1534647901689794
albert,1.1540710919391504
unpredictable,1.1543052766715678
appreciation,1.157159273726721
montgomery,1.157159273726721
civil,1.1577681342721111
youthful,1.1590588066422025
trials,1.1606398424616824
panic,1.1609945308570497
stanley,1.1633302976704718
health,1.1644723028285666
steals,1.1655606273735355
offbeat,1.1670295177507821
landscape,1.1689290506662635
achieves,1.1712541036125073
justin,1.1712541036125073
errol,1.1723368016302187
adventure,1.1739025375612973
harry,1.174265439434185
struggles,1.1756512269215729
widely,1.177917833893518
strength,1.179358368252733
brilliance,1.180817724399313
complaint,1.1809455265910862
deeply,1.1814068199733982
season,1.1822276057046395
bean,1.1825943211029912
difficulties,1.182935908660143
fay,1.1833313300798827
iconic,1.1837944002301874
passionate,1.1850072586798377
grandfather,1.1868509586635259
polished,1.187472140606767
childhood,1.1876988546861038
urban,1.1893225971657675
facing,1.1893225971657675
boxer,1.1899906661940933
cole,1.1905454422212676
miike,1.1911536610502123
sweeping,1.1911536610502123
troubled,1.1925646098579197
union,1.1940374992567948
blend,1.1965335120608653
disappoint,1.1965335120608653
emma,1.1972831587604496
subsequent,1.1980957158311485
residents,1.1994509954431596
fashioned,1.2001477812769836
grim,1.200637910393602
enhanced,1.2012818269590284
terrifying,1.2023191773836535
edge,1.2028147065516768
betrayal,1.2051393026285422
kidman,1.2079125741913557
paranoia,1.2082914829370373
challenging,1.2092820048028534
tense,1.2092820048028534
vhs,1.2098426012897554
affect,1.2111802880252667
swim,1.212683252054195
memories,1.2141275720756033
rose,1.215525758301231
victory,1.2157611850381906
businessman,1.2157611850381906
themes,1.2164397665164948
feelings,1.2180324211848852
goodbye,1.2185598183908641
relate,1.2201726693591652
memorable,1.220471939334641
patient,1.2218054778945182
lush,1.2218054778945184
wellmade,1.2218054778945184
paintings,1.2218054778945184
morris,1.2234586178037032
aids,1.2240142484829721
ruth,1.224986087550297
welldone,1.2256145759248147
pleasant,1.2293592192433875
obtain,1.230147792666076
delighted,1.230147792666076
cooper,1.2326350036025868
divided,1.233059388085979
cinderella,1.233059388085979
celebration,1.2356333317498056
kudos,1.2369383477057188
provoking,1.2370957698282916
provides,1.2403641887092123
ladder,1.2409276314193187
cope,1.2418295977137113
chaplin,1.242406560345232
ned,1.2439565954563454
adorable,1.2450320297520552
oscars,1.2459179340113258
deeper,1.2463048088737683
thoughtprovoking,1.2464266118238083
creates,1.2465216478925418
quiet,1.2477061640503806
holmes,1.249088616191071
surreal,1.2492566156137805
confidence,1.2497085169615285
allows,1.2509812960832416
walter,1.252018460068162
hal,1.2525071503142018
joy,1.252609436466954
craig,1.2543698943313912
acceptance,1.2550856944159783
loving,1.256558283133083
clash,1.2580881825775017
april,1.258917556007005
todays,1.2592018028882102
tourist,1.2596788057164565
shy,1.2603799940854912
lionel,1.2603799940854912
satisfying,1.2619126565486545
prince,1.2627069220752463
challenges,1.2629539377493175
reveals,1.2658655331692208
grateful,1.2681156428650964
portrayal,1.269359825398096
musicals,1.270398749910482
tears,1.270567121859193
leo,1.270727644256119
tragic,1.2711672445970013
strong,1.2715124075966475
march,1.2719990773523246
thoughtful,1.2721977819929373
balance,1.2741331491528212
enjoyed,1.2753334555700633
debut,1.2753458444824417
sherlock,1.2774535074444326
soccer,1.2774535074444326
classical,1.2774535074444326
contrast,1.2774535074444326
inspirational,1.2774535074444326
complaints,1.2774535074444326
musician,1.2774535074444326
weaknesses,1.2774535074444326
brazil,1.2774535074444326
great,1.2783142184419551
philip,1.2814006919610954
spectacular,1.2816905003309034
builds,1.2817536448780584
connery,1.2818857537596933
rita,1.2826901558105799
treat,1.2829564831218196
carpenters,1.284148160018441
nicely,1.2882333461976752
corruption,1.288949146282262
pitt,1.2943273260088288
brooding,1.295375415441695
barbara,1.2956581028220233
fuller,1.2965623303921372
stellar,1.297917610004148
jenny,1.2984131260800786
davis,1.299789837422533
charming,1.3045587376070307
lovable,1.304674976179457
davies,1.3054678836140294
mature,1.3072008508384847
relax,1.3075107413006126
sharp,1.3097077064490596
bette,1.310368129917168
inventive,1.3124599572723459
musicians,1.3130774171751538
colorful,1.3191637593292698
juliet,1.3200978448529264
helps,1.3226096886129868
russo,1.3232571970575573
juliette,1.326363107925379
loy,1.3274941899440282
divine,1.3283346764466166
beautiful,1.3286492701025197
lowkey,1.330564843903995
diverse,1.330564843903995
frances,1.3340370358108
everyday,1.3352298387236334
poetic,1.33612941477204
carries,1.336347196498001
hong,1.336474021256633
andre,1.3369545191930945
oscar,1.3383825060867645
essential,1.3385290841962008
sandy,1.3401892627923953
bleak,1.3411791050548199
jean,1.3414165661763977
unusual,1.3417426357994127
feelgood,1.3425485356663174
boxing,1.3434510662186725
mutual,1.3454719308730838
muppets,1.3478428353358305
funniest,1.3478428353358305
eugene,1.3478428353358305
fastpaced,1.3478428353358305
dub,1.3478428353358305
wax,1.3490067684694667
nevertheless,1.3496655709426484
traditional,1.3500572564012725
styles,1.3503850298982838
wallace,1.355704953108801
gorgeous,1.3588811067882787
draws,1.3588811067882787
nolan,1.360781891043329
pleased,1.3649163486947722
compassion,1.3661577327159131
danish,1.3705629118359142
paramount,1.3705629118359142
wellacted,1.3705629118359142
voiced,1.3750643040708548
reflects,1.37542866700773
touches,1.377549342152021
flynn,1.3817901672591684
ages,1.3823400796122676
sweet,1.3840587543201373
ritter,1.3843687113609444
irene,1.3843687113609444
jimmy,1.3850333946442472
gradually,1.3884848198331765
perception,1.3884848198331765
buffalo,1.391624527363744
shanghai,1.3960980039430517
unfold,1.3960980039430517
touched,1.3969606019005218
dramas,1.3971237381070494
alfred,1.3975299594361832
recognition,1.398759803666566
smooth,1.399132064032685
destiny,1.4009365608794329
poem,1.4042835296799152
richardson,1.4072213824147626
solid,1.407593642780881
simmons,1.4080376172545768
lively,1.4086980407226855
consequences,1.4095570434517777
blake,1.4097013057428722
tony,1.4108950058711323
raw,1.4149570311943676
dentist,1.4233043739078874
masterpiece,1.4274899799207497
brooklyn,1.428013184019814
marc,1.4294566008894827
vera,1.431258843523468
seasons,1.4317402500262018
glover,1.4343595624168832
cultures,1.43469324925563
cox,1.4366521022936867
cagney,1.4409522397273118
shakespeares,1.440952239727312
falk,1.440952239727312
sublime,1.440952239727312
hank,1.4502901043066485
complex,1.4513620228052428
widmark,1.4514829072194815
ralph,1.4516786463203704
pathos,1.4519512386765692
alexander,1.4525402140025239
boris,1.4580257530862535
departure,1.4580257530862537
awesome,1.460145804960623
bettie,1.4603175645942432
sopranos,1.4607607208074922
recommended,1.462596254174998
kyle,1.464539060044928
marvel,1.4657201448762545
immigrant,1.467424451088503
brando,1.4685949947964407
incredible,1.4732892133903264
streep,1.47425421487814
beauty,1.4742838247181744
fortunate,1.4748995716506499
rare,1.4763575758585108
fascinating,1.4780913761403593
achievement,1.4801874030104123
soviet,1.4807816671539589
bugs,1.4834569682418473
warm,1.4854738112737447
shared,1.4860401292558498
dictator,1.4860401292558498
buster,1.4883994021297722
fears,1.4915783127972801
sidney,1.4931821984998697
nomination,1.4960937939197732
highly,1.5003733259868595
immensely,1.5014937816623628
winters,1.502013765463591
peaceful,1.503013207859564
greatest,1.5048010573645116
inspiring,1.5063396908663809
restrained,1.5091237423688912
herzog,1.522566005280964
wilder,1.523209921846391
kansas,1.523809172131596
combines,1.5243682479149496
energetic,1.524891058227208
garbo,1.5277768615286726
everett,1.5404879132782263
vulnerable,1.5404879132782265
guilt,1.5404879132782265
ingenious,1.5404879132782265
emotions,1.5452650535400985
andrews,1.5474406739199933
glorious,1.5513762294209625
intense,1.5517590256132465
september,1.5549874829733417
ruby,1.555438254744198
commitment,1.557561426637168
realities,1.5588664425930812
today,1.5615649140248156
intimate,1.5617043991879223
widescreen,1.5736547772134257
neatly,1.5756773417405263
definitive,1.5770137893033405
gentleman,1.5779626186968894
courage,1.580016277464864
ideal,1.5860025725305953
nancy,1.590611392704063
realization,1.592955333172362
nominated,1.5940173096950216
eerie,1.5955292768361884
dazzling,1.5970714416445941
wellwritten,1.599381602331795
von,1.6032236686261894
unique,1.6064787772721076
despair,1.6076021091367636
loyalty,1.6095295577078779
shines,1.610535410806483
bravo,1.611571011339709
wagon,1.6164367665115251
hoffman,1.6195594842694252
warmth,1.6203412209674413
cried,1.6211063734865112
unexpected,1.623186483964934
sailor,1.623903921465864
triumph,1.6253768108647395
louis,1.6262177873041104
affection,1.631396409476437
robinson,1.635907478356909
scarlett,1.6435814062423297
ingrid,1.64358140624233
darker,1.644596316618965
nominations,1.6474031171947385
stark,1.6506708310286495
frankie,1.651131976962219
innocence,1.6512683439967635
heartfelt,1.6525982795997638
sensitive,1.6532558434401763
appreciated,1.6589613831580823
astounding,1.66334466106376
watson,1.6670203192071584
vivid,1.6731256818563454
standout,1.6733821837755718
lighthearted,1.674343660013017
willie,1.6793156179755433
unfolds,1.6798909699436428
jules,1.6813504491180762
tender,1.682840836689557
kramer,1.6878296293534134
perfectly,1.6889556066392444
loved,1.6889786616143854
sullivan,1.6962825858856507
marine,1.696992398958217
gerard,1.6980291902647067
stewart,1.6983675730599457
peters,1.7002683573149957
sarandon,1.7009525854714727
gritty,1.7027593421771037
toni,1.7039866455611061
portrait,1.70426817449963
rooney,1.7122542615447063
hooked,1.7224282908773803
chilling,1.723517902343901
gentle,1.7245198609159145
columbo,1.732248715961011
benefits,1.7357442046771603
favorite,1.7366848769258962
brilliant,1.7405251254506573
journey,1.7416950047240465
perfect,1.7417202235790978
bonds,1.7456023431828387
marie,1.7458872637013692
blues,1.7542672043099663
vibrant,1.755755900181293
beatles,1.7628803346146744
globe,1.7628803346146744
ensemble,1.7628803346146746
happiness,1.765953168664298
notch,1.7664915881670533
favourite,1.7673864133665858
cleverly,1.7681552766553488
mann,1.7704935187245496
determination,1.771813459384682
crafted,1.776555271511751
powerful,1.7794950484655707
strengths,1.7920266802741909
astonishing,1.796827666538012
subtle,1.798285670745873
devastating,1.8005507525807294
tremendous,1.8005507525807294
macy,1.8056299820740116
haunting,1.8117899350956208
stunning,1.8162506239549427
victoria,1.8180218888071353
eastwood,1.81920394134429
bond,1.829194588650172
wartime,1.8299945304732115
muppet,1.833846855968818
longing,1.8413543926377591
lincoln,1.8430506832986577
montana,1.8444941001683264
dustin,1.8536457985378567
venice,1.8596653971495543
fabulous,1.8697955385311864
overlooked,1.8749069523487856
captivating,1.8760909450626655
layers,1.8844423144955877
noir,1.8870254755095903
isolation,1.8884112166985334
phenomenal,1.894124867892927
amazing,1.9019910683125125
christie,1.903057992662935
remarkable,1.917723379844686
voight,1.9304344315942399
wider,1.9390372897685013
freedom,1.9477480619653509
delight,1.9555254125570705
uplifting,1.9671133868322819
restored,1.9679091370129027
velvet,1.968349452914654
detract,1.9879468902494477
czech,1.9894727444804081
giallo,1.9930001179757333
delicate,1.9936605414438415
brosnan,2.0144191016106388
bruno,2.01730161014376
gripping,2.0282817549923844
favorites,2.0297799672504935
odyssey,2.0308135398613074
fantastic,2.033801032943615
delicious,2.038941420744708
sinatra,2.0445304186158153
elegant,2.0454109160742653
lily,2.053136209183492
kitty,2.078907828062352
homer,2.079853547559272
stanwyck,2.082282554843009
rainbow,2.0826373304604098
technicolor,2.084808429502037
mildred,2.0930289363070056
magnificent,2.1056871591779527
excellent,2.106886067245497
exceptional,2.1195011476681964
betty,2.119912230457953
simplicity,2.1254504139993826
loneliness,2.125450413999383
terrific,2.128718127833294
splendid,2.1297763394021727
viewings,2.1360976581988913
holly,2.1365909716045826
accessible,2.150541394962213
harrowing,2.150541394962213
fords,2.163120831965438
kline,2.167029517750782
masterful,2.1685191358912688
gem,2.174535194498866
sadness,2.1833313300798824
explores,2.206486986090289
poignant,2.213837408148461
georges,2.221419472530105
marvelous,2.2234586178037032
wonderful,2.224569665252446
garfield,2.234060911931052
conveys,2.2375607803209197
friendship,2.244355819268202
powell,2.2503598465621577
finest,2.2609653846558637
touching,2.2620704747450477
breathtaking,2.294327326008829
exquisite,2.304674976179457
outstanding,2.3071537416598527
mesmerizing,2.3075107413006126
bourne,2.3142120574545504
pleasantly,2.322307743228693
masterfully,2.3274941899440282
pfeiffer,2.3369545191930943
riveting,2.345471930873084
astaire,2.3478428353358307
postwar,2.3758572115054273
extraordinary,2.3807074692414574
topnotch,2.3977477411621444
absorbing,2.398468908405799
rewarding,2.4072213824147624
engrossing,2.4218434167796072
brilliantly,2.4417097588000534
walsh,2.502013765463591
monkees,2.508066435585849
gandhi,2.5119187610814557
refreshing,2.527067397515905
superb,2.5377988257505866
rupert,2.5404879132782265
underrated,2.5578073894782527
hayworth,2.5702352566722784
heartwarming,2.582798718136191
